# MPU6050 Phan 6 - Simulated Data
# Time_ms, Roll_Accel(deg), Pitch_Accel(deg), Roll_Gyro(deg), Pitch_Gyro(deg), Yaw_Gyro(deg), Roll_CF(deg), Pitch_CF(deg), Roll_KF(deg), Pitch_KF(deg), Ax_lin(g), Ay_lin(g), Az_lin(g)
64080,0.73,-16.50,-3.58,14.21,2.31,14.83,-21.09,13.12,-19.81,-0.0645,-0.1979,0.0713
64090,18.01,-24.50,-3.57,14.19,2.30,14.91,-21.18,13.24,-19.94,0.0268,0.0496,-0.1094
64100,25.67,-24.15,-3.55,14.18,2.30,15.14,-21.25,13.60,-20.06,0.0620,0.1883,-0.0586
64110,17.34,-16.95,-3.54,14.17,2.30,15.19,-21.17,13.69,-19.95,-0.0180,0.1085,0.1573
64120,21.44,-4.51,-3.52,14.17,2.30,15.34,-20.84,13.92,-19.46,-0.2603,0.1742,0.1202
64130,2.20,-20.40,-3.50,14.15,2.31,15.10,-20.84,13.55,-19.47,0.0568,-0.1860,0.1610
64140,11.23,-23.54,-3.49,14.14,2.31,15.03,-20.91,13.45,-19.58,0.0585,-0.0411,-0.0060
64150,5.79,-13.46,-3.48,14.12,2.32,14.86,-20.78,13.19,-19.38,-0.0935,-0.1120,0.1235
64160,30.77,-9.56,-3.47,14.11,2.32,15.19,-20.56,13.71,-19.07,-0.1751,0.2700,-0.0919
64170,20.91,-31.14,-3.46,14.11,2.32,15.31,-20.78,13.91,-19.41,0.2268,0.1027,-0.0404
64180,37.23,-21.21,-3.44,14.09,2.33,15.77,-20.80,14.61,-19.45,0.0749,0.4121,-0.0481
64190,10.63,-18.72,-3.43,14.08,2.34,15.67,-20.77,14.47,-19.42,-0.0317,-0.0810,0.0043
64200,10.49,-13.93,-3.43,14.07,2.33,15.57,-20.65,14.33,-19.23,-0.1597,-0.1137,-0.1825
64210,13.99,-14.15,-3.41,14.05,2.33,15.56,-20.54,14.31,-19.06,-0.1070,-0.0252,-0.0220
64220,21.43,-24.04,-3.40,14.04,2.32,15.69,-20.62,14.52,-19.20,0.2009,0.1927,0.2181
64230,13.89,-25.41,-3.39,14.02,2.33,15.66,-20.73,14.48,-19.38,0.0247,-0.0657,-0.1552
64240,19.74,-19.32,-3.39,14.01,2.32,15.74,-20.72,14.63,-19.36,-0.0748,0.0074,-0.1811
64250,19.15,-28.66,-3.39,13.99,2.32,15.81,-20.89,14.75,-19.64,0.0798,0.0029,-0.1604
64260,10.66,-9.79,-3.38,13.97,2.33,15.72,-20.68,14.61,-19.33,-0.1131,-0.0055,0.4050
64270,8.33,-29.76,-3.38,13.96,2.33,15.57,-20.88,14.40,-19.63,0.2223,-0.1040,0.0718
64280,14.07,-31.19,-3.36,13.95,2.32,15.55,-21.10,14.38,-19.97,0.1899,-0.0255,-0.0365
64290,12.96,-16.40,-3.35,13.94,2.33,15.51,-21.02,14.32,-19.86,-0.0790,-0.0305,0.0137
64300,14.09,-14.64,-3.34,13.93,2.33,15.49,-20.90,14.30,-19.68,-0.0984,-0.0045,0.0358
64310,24.67,2.30,-3.33,13.92,2.32,15.69,-20.44,14.61,-19.00,-0.3772,0.1311,-0.0896
64320,30.62,-7.60,-3.31,13.89,2.33,16.00,-20.21,15.09,-18.64,-0.1965,0.2409,-0.0674
64330,7.38,-9.51,-3.31,13.88,2.33,15.84,-20.01,14.85,-18.34,-0.1667,-0.1419,-0.0127
64340,12.62,-23.85,-3.31,13.88,2.33,15.77,-20.09,14.76,-18.48,0.0516,-0.0711,-0.0928
64350,7.81,-19.04,-3.30,13.86,2.33,15.63,-20.08,14.54,-18.48,-0.0169,-0.1294,-0.0413
64360,15.36,-8.46,-3.29,13.86,2.33,15.63,-19.85,14.56,-18.14,-0.1615,0.0212,0.0678
64370,11.70,-21.20,-3.28,13.85,2.33,15.56,-19.89,14.46,-18.21,-0.0020,-0.0834,-0.1279
64380,11.88,-17.57,-3.27,13.84,2.33,15.50,-19.85,14.37,-18.16,0.1100,0.0316,0.3926
64390,21.27,-21.01,-3.27,13.83,2.33,15.61,-19.89,14.56,-18.22,0.1075,0.1529,0.1085
64400,-10.27,-5.18,-3.26,13.82,2.33,15.10,-19.60,13.79,-17.79,-0.2440,-0.3720,-0.1852
64410,29.24,-27.25,-3.26,13.81,2.33,15.38,-19.76,14.23,-18.05,0.0205,0.0764,-0.3479
64420,11.78,-9.70,-3.25,13.80,2.33,15.32,-19.57,14.14,-17.77,-0.1596,-0.0632,-0.0753
64430,16.69,-24.20,-3.23,13.79,2.32,15.37,-19.68,14.22,-17.94,0.1738,0.0711,0.1241
64440,6.12,-24.81,-3.23,13.77,2.32,15.19,-19.80,13.95,-18.14,0.1482,-0.1260,0.0904
64450,24.61,-12.14,-3.22,13.76,2.33,15.38,-19.65,14.26,-17.93,-0.0991,0.1784,0.0003
64460,24.11,-14.34,-3.20,13.75,2.34,15.58,-19.56,14.56,-17.79,-0.0756,0.1290,-0.0695
64470,22.20,-18.08,-3.19,13.73,2.33,15.72,-19.55,14.79,-17.78,-0.0286,0.0733,-0.1091
64480,22.36,-0.86,-3.16,13.71,2.34,15.88,-19.19,15.02,-17.24,-0.2826,0.1015,-0.0321
64490,9.40,-26.76,-3.15,13.70,2.34,15.76,-19.35,14.85,-17.50,0.1002,-0.1230,-0.1172
64500,9.63,-19.21,-3.14,13.68,2.35,15.65,-19.37,14.69,-17.53,0.0082,-0.0990,-0.0238
64510,17.30,-22.62,-3.12,13.67,2.35,15.70,-19.44,14.77,-17.66,0.1848,0.1013,0.2240
64520,8.74,-12.62,-3.11,13.65,2.35,15.57,-19.33,14.57,-17.48,-0.1194,-0.1205,-0.0867
64530,23.97,-12.89,-3.10,13.64,2.35,15.75,-19.21,14.85,-17.32,-0.0454,0.2008,0.1147
64540,10.37,-6.65,-3.10,13.62,2.35,15.64,-18.98,14.70,-16.97,-0.1697,-0.0615,0.1308
64550,22.15,-13.40,-3.09,13.61,2.35,15.79,-18.88,14.93,-16.83,-0.0899,0.0591,-0.1383
64560,34.37,-9.97,-3.07,13.59,2.35,16.17,-18.72,15.52,-16.59,-0.1109,0.2836,-0.0976
64570,7.00,-24.26,-3.06,13.57,2.36,16.00,-18.84,15.26,-16.79,0.2048,-0.1305,0.1799
64580,17.41,-16.29,-3.05,13.57,2.34,16.04,-18.79,15.33,-16.73,-0.0471,-0.0136,-0.1132
64590,23.18,-19.98,-3.04,13.56,2.34,16.19,-18.83,15.57,-16.80,0.0723,0.1273,0.0163
64600,17.10,-12.65,-3.04,13.55,2.34,16.21,-18.71,15.61,-16.63,-0.0035,0.1062,0.3145
64610,9.98,-8.20,-3.02,13.55,2.34,16.10,-18.51,15.44,-16.34,-0.1301,-0.0815,0.1478
64620,9.70,-18.52,-3.01,13.54,2.35,15.98,-18.52,15.27,-16.37,0.0331,-0.1045,0.0130
64630,10.89,-22.00,-3.00,13.52,2.34,15.89,-18.61,15.14,-16.51,0.1406,-0.0590,0.1201
64640,26.13,-9.17,-2.99,13.50,2.34,16.11,-18.44,15.47,-16.26,-0.1241,0.1833,-0.0135
64650,10.27,-22.92,-2.98,13.47,2.34,16.01,-18.55,15.32,-16.44,0.1693,-0.0720,0.1403
64660,21.64,-17.95,-2.97,13.46,2.34,16.12,-18.55,15.50,-16.45,-0.0757,-0.0177,-0.3033
64670,10.81,-16.40,-2.95,13.44,2.34,16.03,-18.53,15.37,-16.42,-0.0199,-0.0889,-0.0163
64680,28.80,-30.82,-2.95,13.43,2.35,16.30,-18.79,15.78,-16.83,0.1254,0.0768,-0.2928
64690,15.22,-13.94,-2.94,13.41,2.34,16.28,-18.70,15.76,-16.72,-0.0513,-0.0056,0.0422
64700,5.60,-21.21,-2.93,13.40,2.34,16.08,-18.77,15.45,-16.83,0.0510,-0.1706,-0.0164
64710,4.68,-14.64,-2.92,13.39,2.34,15.86,-18.70,15.12,-16.73,-0.0019,-0.1572,0.2121
64720,-3.32,-19.24,-2.91,13.37,2.34,15.49,-18.72,14.56,-16.78,0.0612,-0.2962,0.1091
64730,7.54,0.67,-2.89,13.36,2.34,15.34,-18.35,14.34,-16.22,-0.2997,-0.1152,-0.0726
64740,22.11,-4.35,-2.88,13.34,2.35,15.49,-18.09,14.57,-15.83,-0.2064,0.1220,-0.0518
64750,23.63,-21.93,-2.87,13.33,2.35,15.67,-18.18,14.84,-15.98,0.1522,0.1913,0.0630
64760,21.73,-28.57,-2.86,13.33,2.35,15.80,-18.39,15.04,-16.32,0.2044,0.0906,-0.0759
64770,18.93,-11.94,-2.85,13.31,2.36,15.87,-18.27,15.16,-16.16,-0.0835,0.0673,0.0050
64780,10.89,-14.92,-2.84,13.31,2.35,15.78,-18.20,15.03,-16.08,0.0154,-0.0333,0.1971
64790,23.42,-23.63,-2.82,13.30,2.35,15.94,-18.33,15.28,-16.28,0.0912,0.0967,-0.1184
64800,17.79,-26.06,-2.81,13.28,2.35,15.99,-18.49,15.36,-16.55,0.1433,0.0221,-0.0580
64810,29.56,-2.29,-2.81,13.27,2.35,16.27,-18.18,15.79,-16.08,-0.2518,0.2372,-0.0351
64820,8.94,-8.42,-2.81,13.26,2.35,16.12,-18.00,15.57,-15.82,-0.0767,-0.0459,0.4606
64830,23.00,-14.71,-2.79,13.25,2.35,16.28,-17.94,15.81,-15.74,0.0058,0.1616,0.0744
64840,18.32,-21.01,-2.78,13.23,2.35,16.33,-18.03,15.89,-15.88,0.1529,0.0866,0.1454
64850,18.18,-32.85,-2.77,13.21,2.35,16.38,-18.34,15.97,-16.37,0.4009,0.0624,0.0864
64860,-3.47,-16.16,-2.76,13.21,2.35,15.99,-18.30,15.38,-16.33,-0.0079,-0.3323,0.0917
64870,20.35,-7.01,-2.75,13.19,2.34,16.09,-18.09,15.53,-16.02,-0.1757,0.1032,0.0357
64880,12.30,-21.59,-2.73,13.19,2.34,16.03,-18.16,15.44,-16.15,0.0907,-0.0527,0.0186
64890,13.18,-36.01,-2.72,13.18,2.34,15.98,-18.53,15.37,-16.73,0.2169,-0.0953,-0.2410
64900,0.81,-19.83,-2.71,13.16,2.34,15.69,-18.57,14.92,-16.80,0.0330,-0.2387,0.0289
64910,14.25,-12.22,-2.71,13.15,2.34,15.66,-18.45,14.89,-16.64,-0.1134,-0.0164,-0.0389
64920,13.23,-24.80,-2.70,13.14,2.33,15.62,-18.59,14.84,-16.86,0.1578,-0.0101,0.0563
64930,2.49,-25.34,-2.68,13.12,2.33,15.38,-18.75,14.46,-17.11,0.1077,-0.2002,-0.0342
64940,0.81,-10.11,-2.67,13.11,2.33,15.10,-18.59,14.04,-16.88,-0.1386,-0.2146,0.0864
64950,15.88,-19.51,-2.66,13.09,2.34,15.12,-18.62,14.08,-16.94,0.0687,0.0753,0.1074
64960,35.83,-38.16,-2.65,13.07,2.34,15.55,-19.03,14.73,-17.58,0.1528,0.1263,-0.4468
64970,16.71,-29.49,-2.63,13.06,2.34,15.59,-19.25,14.79,-17.93,0.1713,0.0227,-0.0712
64980,31.49,-23.02,-2.62,13.05,2.34,15.92,-19.34,15.30,-18.07,-0.0154,0.1583,-0.2704
64990,12.77,-15.98,-2.61,13.04,2.35,15.86,-19.28,15.22,-18.00,-0.0564,-0.0260,0.0420
65000,14.16,-29.53,-2.60,13.03,2.34,15.84,-19.49,15.19,-18.34,0.1722,-0.0203,-0.0369
65010,4.85,-7.89,-2.59,13.02,2.33,15.63,-19.27,14.88,-18.01,-0.1840,-0.1423,0.2011
65020,0.04,-22.62,-2.57,13.01,2.34,15.33,-19.35,14.42,-18.14,0.0600,-0.2270,0.0275
65030,30.45,-7.61,-2.57,13.00,2.33,15.64,-19.13,14.90,-17.81,-0.2009,0.2708,-0.0725
65040,20.42,-23.36,-2.55,12.99,2.34,15.75,-19.22,15.07,-17.97,0.1559,0.1541,0.1342
65050,1.63,-18.57,-2.54,12.97,2.34,15.48,-19.23,14.66,-17.99,-0.0406,-0.2134,-0.0515
65060,16.48,-30.29,-2.52,12.96,2.35,15.52,-19.46,14.71,-18.35,0.1787,0.0178,-0.0745
65070,12.30,-21.92,-2.52,12.95,2.34,15.46,-19.52,14.63,-18.46,0.0589,-0.0197,0.0564
65080,9.22,-7.40,-2.51,12.93,2.34,15.34,-19.29,14.45,-18.12,-0.1886,-0.0437,0.2274
65090,9.12,-26.96,-2.49,12.92,2.34,15.24,-19.46,14.29,-18.38,0.1979,-0.0609,0.1080
65100,15.75,-28.10,-2.47,12.92,2.35,15.26,-19.63,14.33,-18.66,0.2059,0.0547,0.0618
65110,14.69,-18.56,-2.47,12.90,2.36,15.26,-19.63,14.33,-18.67,0.1001,0.1141,0.3701
65120,19.35,-14.23,-2.45,12.88,2.36,15.35,-19.53,14.48,-18.53,-0.1394,0.0490,-0.1447
65130,14.48,-18.80,-2.44,12.88,2.35,15.34,-19.53,14.47,-18.53,-0.0677,-0.0281,-0.1406
65140,12.21,-19.99,-2.44,12.86,2.35,15.28,-19.55,14.38,-18.58,-0.0002,-0.0321,-0.0051
65150,17.65,-10.70,-2.44,12.85,2.35,15.33,-19.39,14.46,-18.34,-0.1214,0.1253,0.1904
65160,20.58,-34.54,-2.43,12.84,2.35,15.45,-19.70,14.64,-18.83,0.2260,0.0514,-0.1691
65170,11.38,-16.24,-2.41,12.82,2.34,15.38,-19.65,14.54,-18.75,-0.0061,-0.0070,0.2237
65180,17.26,5.07,-2.40,12.80,2.35,15.44,-19.17,14.63,-18.03,-0.4118,-0.0222,-0.2425
65190,17.01,-21.80,-2.38,12.80,2.34,15.49,-19.23,14.70,-18.13,0.0422,0.0331,-0.0425
65200,9.45,-16.12,-2.37,12.78,2.33,15.38,-19.19,14.54,-18.07,-0.0581,-0.0847,0.0017
65210,23.56,-20.13,-2.35,12.76,2.33,15.55,-19.22,14.81,-18.13,-0.0165,0.1033,-0.1487
65220,4.72,-18.19,-2.34,12.75,2.34,15.35,-19.21,14.50,-18.12,-0.0577,-0.1724,-0.1040
65230,9.06,-22.96,-2.34,12.74,2.33,15.23,-19.30,14.32,-18.26,0.1125,-0.0693,0.1034
65240,15.53,-22.67,-2.32,12.72,2.33,15.25,-19.38,14.35,-18.40,0.1513,0.0798,0.1902
65250,5.58,-30.88,-2.32,12.71,2.34,15.06,-19.62,14.07,-18.77,0.0243,-0.1729,-0.3259
65260,-0.27,-16.31,-2.31,12.70,2.34,14.76,-19.57,13.62,-18.70,-0.0658,-0.2271,0.0175
65270,14.50,-18.93,-2.30,12.69,2.34,14.77,-19.57,13.63,-18.70,-0.0203,0.0173,-0.0251
65280,-1.39,-19.35,-2.28,12.68,2.34,14.46,-19.57,13.16,-18.72,-0.0108,-0.2344,0.0077
65290,2.30,-13.42,-2.28,12.67,2.35,14.22,-19.46,12.81,-18.55,-0.1276,-0.1662,-0.0530
65300,24.53,-26.97,-2.26,12.66,2.34,14.44,-19.62,13.15,-18.81,0.0755,0.1349,-0.1890
65310,9.62,-18.66,-2.25,12.64,2.34,14.36,-19.62,13.02,-18.81,0.0545,-0.0090,0.2242
65320,20.67,-25.26,-2.24,12.62,2.34,14.49,-19.74,13.23,-19.01,0.2056,0.2037,0.1585
65330,3.05,-29.24,-2.23,12.62,2.34,14.28,-19.94,12.90,-19.32,0.1545,-0.1615,-0.0293
65340,13.87,-14.40,-2.21,12.60,2.34,14.29,-19.85,12.92,-19.18,-0.1300,0.0047,-0.0825
65350,18.69,-26.81,-2.20,12.58,2.34,14.39,-20.01,13.08,-19.43,0.0909,0.0747,-0.0956
65360,5.54,-18.75,-2.19,12.57,2.35,14.22,-19.99,12.83,-19.41,-0.1663,-0.1529,-0.3723
65370,21.00,-22.21,-2.18,12.55,2.35,14.36,-20.05,13.06,-19.50,0.0765,0.1684,0.0653
65380,16.03,-13.00,-2.17,12.54,2.35,14.41,-19.92,13.13,-19.31,-0.1003,0.0856,0.1229
65390,-0.70,-10.51,-2.15,12.52,2.35,14.12,-19.75,12.69,-19.05,-0.1677,-0.2209,0.0253
65400,13.44,-21.29,-2.14,12.52,2.35,14.12,-19.78,12.70,-19.12,0.0262,0.0139,-0.0078
65410,16.50,3.86,-2.13,12.51,2.35,14.18,-19.32,12.79,-18.41,-0.3963,0.0735,0.0240
65420,9.71,-4.81,-2.12,12.50,2.35,14.10,-19.04,12.67,-17.99,-0.2451,-0.0694,-0.1177
65430,0.45,-19.28,-2.10,12.49,2.35,13.84,-19.06,12.29,-18.02,-0.0088,-0.1929,-0.0613
65440,16.31,-19.69,-2.09,12.49,2.34,13.90,-19.07,12.39,-18.06,0.0285,0.0672,-0.0106
65450,27.99,-13.05,-2.09,12.47,2.34,14.19,-18.97,12.83,-17.90,-0.0375,0.3391,0.1130
65460,8.38,-4.64,-2.07,12.46,2.33,14.09,-18.69,12.68,-17.48,-0.2083,-0.0482,0.2046
65470,26.87,-11.51,-2.05,12.45,2.32,14.36,-18.55,13.10,-17.28,-0.0895,0.2328,-0.0346
65480,8.27,-25.95,-2.03,12.45,2.32,14.26,-18.71,12.95,-17.53,0.0870,-0.1098,-0.1490
65490,15.25,-22.91,-2.02,12.43,2.32,14.29,-18.81,13.01,-17.68,0.1097,0.0335,0.0125
65500,15.35,-14.20,-1.99,12.41,2.32,14.34,-18.74,13.07,-17.57,0.0188,0.1109,0.2935
65510,15.69,-31.05,-1.99,12.40,2.31,14.37,-19.00,13.13,-17.98,0.1848,-0.0059,-0.1442
65520,9.59,-19.56,-1.98,12.39,2.30,14.28,-19.01,13.00,-18.01,0.0671,-0.0470,0.1259
65530,16.29,-10.32,-1.97,12.38,2.29,14.33,-18.85,13.09,-17.77,-0.0996,0.1011,0.1838
65540,29.68,-15.60,-1.97,12.36,2.29,14.64,-18.80,13.58,-17.70,-0.0282,0.2620,-0.0670
65550,17.85,-7.67,-1.96,12.35,2.29,14.72,-18.59,13.70,-17.38,-0.1870,0.0221,-0.1121
65560,8.21,-16.66,-1.95,12.34,2.30,14.60,-18.56,13.52,-17.35,0.0067,-0.0956,0.0754
65570,11.18,-25.88,-1.94,12.33,2.30,14.53,-18.72,13.43,-17.59,0.1800,-0.0444,0.0402
65580,29.82,-19.56,-1.94,12.32,2.29,14.84,-18.74,13.91,-17.64,0.1100,0.3438,0.0869
65590,11.07,-22.76,-1.93,12.32,2.29,14.78,-18.83,13.82,-17.77,0.2064,-0.0134,0.2792
65600,8.01,-16.04,-1.91,12.31,2.29,14.66,-18.78,13.64,-17.71,-0.0470,-0.1168,-0.0064
65610,4.04,-34.42,-1.90,12.30,2.30,14.45,-19.10,13.33,-18.21,0.1901,-0.1896,-0.1997
65620,-2.84,-17.29,-1.89,12.29,2.30,14.12,-19.08,12.83,-18.18,-0.0390,-0.2772,-0.0102
65630,15.86,-28.13,-1.89,12.28,2.30,14.16,-19.27,12.90,-18.48,0.2000,0.0485,0.0154
65640,15.85,-15.31,-1.89,12.26,2.30,14.19,-19.21,12.96,-18.39,-0.0230,0.0874,0.1608
65650,10.22,-24.85,-1.88,12.24,2.30,14.12,-19.34,12.86,-18.59,0.0819,-0.0669,-0.0557
65660,14.08,-30.88,-1.87,12.23,2.29,14.12,-19.58,12.88,-18.96,0.1870,-0.0093,-0.0831
65670,3.83,-21.76,-1.87,12.22,2.29,13.92,-19.63,12.58,-19.05,-0.0603,-0.1736,-0.2159
65680,13.34,-18.71,-1.86,12.20,2.29,13.92,-19.63,12.58,-19.05,0.0012,0.0206,0.0684
65690,11.56,-19.32,-1.86,12.19,2.28,13.88,-19.63,12.53,-19.06,0.1535,0.0691,0.4642
65700,8.95,-18.26,-1.85,12.18,2.29,13.78,-19.62,12.39,-19.04,-0.0570,-0.0793,-0.0678
65710,25.13,-6.51,-1.85,12.16,2.29,14.02,-19.37,12.76,-18.66,-0.2236,0.2417,0.0318
65720,6.50,-36.49,-1.84,12.15,2.30,13.87,-19.73,12.54,-19.21,0.2810,-0.1307,-0.1121
65730,19.36,-17.61,-1.84,12.14,2.30,13.98,-19.69,12.73,-19.16,-0.1056,0.0353,-0.2109
65740,19.06,-18.00,-1.84,12.13,2.30,14.08,-19.67,12.89,-19.13,-0.0110,0.1139,0.0442
65750,12.53,-26.99,-1.82,12.12,2.30,14.07,-19.83,12.88,-19.38,0.1315,-0.0238,-0.0158
65760,18.22,-20.51,-1.81,12.11,2.30,14.16,-19.85,13.03,-19.42,-0.1267,-0.0386,-0.3589
65770,0.46,-8.30,-1.79,12.09,2.29,13.91,-19.64,12.64,-19.09,-0.1775,-0.2136,0.2285
65780,22.83,-18.25,-1.78,12.08,2.29,14.10,-19.62,12.93,-19.07,0.0110,0.1940,0.0471
65790,11.62,-3.26,-1.77,12.07,2.29,14.06,-19.31,12.88,-18.59,-0.2814,-0.0335,-0.0039
65800,18.87,-16.67,-1.76,12.07,2.29,14.16,-19.26,13.05,-18.52,-0.0531,0.0689,-0.0743
65810,17.73,-18.74,-1.75,12.05,2.29,14.25,-19.26,13.19,-18.53,0.0253,0.0846,0.0474
65820,7.20,-15.42,-1.74,12.05,2.29,14.11,-19.18,12.99,-18.42,-0.0495,-0.1052,0.0517
65830,10.81,-5.13,-1.73,12.04,2.30,14.05,-18.92,12.91,-18.01,-0.2287,-0.0387,0.0421
65840,20.80,-25.29,-1.72,12.02,2.29,14.20,-19.06,13.14,-18.23,0.2296,0.1814,0.1351
65850,2.76,-16.45,-1.72,12.01,2.29,13.97,-19.02,12.80,-18.17,0.0055,-0.1772,0.1608
65860,23.36,-21.49,-1.71,11.99,2.29,14.18,-19.09,13.12,-18.28,0.1942,0.2940,0.2541
65870,7.62,-18.79,-1.69,11.99,2.29,14.06,-19.09,12.94,-18.28,-0.0567,-0.1302,-0.1636
65880,3.00,-12.40,-1.69,11.97,2.28,13.84,-18.96,12.62,-18.10,-0.1424,-0.1858,-0.1177
65890,13.50,-19.31,-1.68,11.96,2.28,13.84,-18.98,12.63,-18.13,0.0283,0.0103,0.0214
65900,33.45,-16.13,-1.67,11.96,2.27,14.24,-18.93,13.25,-18.06,-0.0424,0.3055,-0.1420
65910,-4.29,-9.58,-1.66,11.95,2.27,13.88,-18.75,12.71,-17.79,-0.1776,-0.2969,-0.1119
65920,11.07,-27.44,-1.64,11.93,2.28,13.85,-18.94,12.65,-18.08,0.2084,-0.0300,0.0496
65930,15.06,-11.46,-1.63,11.92,2.29,13.88,-18.80,12.71,-17.87,-0.1004,0.0593,0.1079
65940,11.18,-2.25,-1.61,11.90,2.29,13.84,-18.49,12.66,-17.39,-0.2691,-0.0069,0.1560
65950,16.75,-28.31,-1.60,11.88,2.29,13.91,-18.71,12.77,-17.73,0.1957,0.0430,-0.0609
65960,6.33,-13.41,-1.59,11.86,2.29,13.77,-18.62,12.56,-17.59,-0.0754,-0.1160,0.0356
65970,7.54,-12.96,-1.58,11.86,2.30,13.66,-18.51,12.40,-17.44,-0.0866,-0.0935,0.0026
65980,11.72,-3.29,-1.57,11.84,2.31,13.63,-18.22,12.36,-16.99,-0.2474,-0.0247,-0.0296
65990,3.53,-34.89,-1.55,11.83,2.31,13.44,-18.56,12.08,-17.52,0.2644,-0.1634,-0.1468
66000,14.73,-8.60,-1.53,11.82,2.32,13.49,-18.38,12.15,-17.24,-0.1809,-0.0008,-0.1575
66010,8.74,-17.13,-1.52,11.80,2.31,13.40,-18.37,12.03,-17.23,0.0201,-0.0499,0.0799
66020,10.23,-28.44,-1.52,11.79,2.31,13.34,-18.58,11.95,-17.56,0.1406,-0.0591,-0.1377
66030,21.27,-27.39,-1.51,11.77,2.33,13.51,-18.78,12.21,-17.86,0.0634,0.0563,-0.2652
66040,-3.19,-18.07,-1.49,11.76,2.33,13.19,-18.77,11.73,-17.85,-0.0086,-0.2517,-0.0032
66050,8.98,-3.10,-1.48,11.76,2.33,13.12,-18.47,11.63,-17.39,-0.2423,-0.0125,0.2090
66060,46.59,-14.22,-1.48,11.74,2.33,13.79,-18.39,12.67,-17.28,-0.1033,0.3509,-0.4070
66070,3.56,-20.80,-1.47,11.73,2.33,13.59,-18.45,12.37,-17.38,0.0438,-0.1518,-0.0294
66080,21.30,-10.04,-1.46,11.71,2.34,13.76,-18.30,12.63,-17.15,-0.0975,0.1936,0.1095
66090,18.43,-25.89,-1.45,11.72,2.35,13.86,-18.45,12.80,-17.39,0.0483,0.0084,-0.2519
66100,7.93,-24.27,-1.44,11.71,2.35,13.75,-18.58,12.63,-17.59,0.1139,-0.0859,-0.0098
66110,1.53,-30.49,-1.44,11.70,2.34,13.51,-18.82,12.28,-17.97,0.1480,-0.1840,-0.1412
66120,16.58,-9.07,-1.44,11.69,2.34,13.57,-18.64,12.39,-17.69,-0.1715,0.0332,-0.1152
66130,25.98,-32.99,-1.42,11.68,2.34,13.84,-18.94,12.80,-18.15,0.3246,0.2186,-0.0231
66140,11.49,-28.28,-1.41,11.66,2.34,13.81,-19.14,12.75,-18.46,0.1045,-0.0551,-0.1246
66150,14.89,-21.56,-1.39,11.66,2.34,13.84,-19.19,12.81,-18.55,-0.0105,-0.0085,-0.1301
66160,21.31,-25.28,-1.37,11.64,2.34,14.01,-19.33,13.07,-18.76,0.1453,0.1473,0.0399
66170,11.78,-26.99,-1.37,11.63,2.35,13.97,-19.49,13.02,-19.02,0.3197,0.0444,0.3639
66180,-0.95,-5.39,-1.36,11.62,2.34,13.68,-19.22,12.58,-18.60,-0.2386,-0.2306,0.1364
66190,11.85,-14.02,-1.35,11.61,2.34,13.65,-19.13,12.55,-18.47,-0.0539,0.0189,0.1657
66200,22.43,1.98,-1.34,11.60,2.34,13.84,-18.72,12.84,-17.84,-0.3583,0.2192,0.1271
66210,13.96,-21.44,-1.32,11.57,2.35,13.86,-18.79,12.87,-17.96,0.0258,-0.0126,-0.0922
66220,-10.92,-19.93,-1.30,11.57,2.35,13.38,-18.82,12.15,-18.01,0.0490,-0.3975,0.0562
66230,13.79,-15.01,-1.29,11.56,2.36,13.41,-18.75,12.19,-17.91,-0.0113,0.0682,0.1656
66240,9.82,-11.20,-1.27,11.55,2.36,13.35,-18.61,12.10,-17.69,-0.0987,-0.0190,0.1191
66250,-3.32,-0.46,-1.25,11.55,2.37,13.03,-18.25,11.62,-17.15,-0.2927,-0.2505,0.0229
66260,-1.93,-19.70,-1.24,11.53,2.37,12.74,-18.30,11.19,-17.22,0.0670,-0.2168,0.0682
66270,15.29,-21.18,-1.23,11.52,2.37,12.81,-18.37,11.30,-17.33,0.2176,0.1722,0.3418
66280,5.62,-11.73,-1.21,11.51,2.38,12.68,-18.25,11.10,-17.15,-0.0851,-0.0799,0.0934
66290,5.04,-22.59,-1.20,11.49,2.37,12.54,-18.34,10.89,-17.31,0.0659,-0.1010,-0.0757
66300,12.55,-4.66,-1.19,11.48,2.37,12.55,-18.09,10.92,-16.91,-0.2237,0.0282,-0.0374
66310,8.49,-25.31,-1.19,11.46,2.38,12.47,-18.25,10.81,-17.16,0.0759,-0.0601,-0.1751
66320,9.99,-10.84,-1.17,11.46,2.38,12.43,-18.10,10.76,-16.95,-0.0493,0.0488,0.3184
66330,8.79,-9.33,-1.16,11.44,2.37,12.37,-17.94,10.68,-16.71,-0.0997,0.0031,0.1967
66340,2.10,-11.60,-1.16,11.44,2.37,12.18,-17.82,10.38,-16.53,-0.0946,-0.1393,-0.0298
66350,6.16,-11.12,-1.15,11.43,2.36,12.06,-17.70,10.22,-16.34,-0.0378,-0.0343,0.2707
66360,14.97,-18.76,-1.14,11.42,2.37,12.13,-17.73,10.33,-16.40,0.0745,0.1032,0.0367
66370,13.91,-7.18,-1.13,11.41,2.37,12.17,-17.53,10.41,-16.10,-0.1709,0.0408,-0.1166
66380,10.49,-12.80,-1.13,11.40,2.37,12.14,-17.44,10.38,-15.97,-0.0322,0.0209,0.0799
66390,26.38,-15.07,-1.12,11.38,2.38,12.43,-17.42,10.84,-15.93,0.0199,0.3075,0.0036
